segment_id	unit_x	doc_id_x	bertopic_topic	bertopic_is_outlier	bertopic_probability	embedding_model	text_preview_x	source_xml_x	xml_doc_index_x	title_x	author_x	century_x	genre_x	publication_x	category_x	year_x	language_x	gerne_x	cemtury_x	unit_y	doc_id_y	sent_ids	n_sent_ids	token_count	word_token_count	lemma_token_count	text_preview_y	source_xml_y	xml_doc_index_y	title_y	author_y	century_y	genre_y	publication_y	category_y	year_y	language_y	gerne_y	cemtury_y	_score	review_source
wikivir-000578::window::234	window	wikivir-000578	0	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	Samo osem grošev veljaDekle se je kapucinu iztrgalo iz rok in zbežaloKapucin se je obrnil na drugo stran in pograbil mladega fantaTifantod kod pa siga je vprašalIz BevkOhiz BevkOhkako se ti meni smili	wikivir.xml	578	Kralj Matjaž	Miroslav Malovrh	20.0	zgodovinske povesti			1904.0				window	wikivir-000578	wikivir-000578.s002047|wikivir-000578.s002048|wikivir-000578.s002049|wikivir-000578.s002050|wikivir-000578.s002051|wikivir-000578.s002052|wikivir-000578.s002053|wikivir-000578.s002054|wikivir-000578.s002055|wikivir-000578.s002056|wikivir-000578.s002057|wikivir-000578.s002058|wikivir-000578.s002059|wikivir-000578.s002060|wikivir-000578.s002061|wikivir-000578.s002062|wikivir-000578.s002063|wikivir-000578.s002064|wikivir-000578.s002065|wikivir-000578.s002066	38	300	300	162	Samo osem grošev veljaDekle se je kapucinu iztrgalo iz rok in zbežaloKapucin se je obrnil na drugo stran in pograbil mladega fantaTifantod kod pa siga je vprašalIz BevkOhiz BevkOhkako se ti meni smilišOhkoliko boš trpel v pekluAli naj ti povem zakajFant je bil tako presenečenda ni mogel ničesar odgo	wikivir.xml	578	Kralj Matjaž	Miroslav Malovrh	20	zgodovinske povesti			1904.0				0.0	top
wikivir-000578::window::279	window	wikivir-000578	0	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	dobro zapazil in hudoben usmev mu je legel na tanke ustneSicer je navadno maj tisti mesecko moškim najlaglje rogovi zrasejoje Simon Kozina modroval sam s sebojali vsako pravilo ima svojo izjemoSkoraj 	wikivir.xml	578	Kralj Matjaž	Miroslav Malovrh	20.0	zgodovinske povesti			1904.0				window	wikivir-000578	wikivir-000578.s002447|wikivir-000578.s002448|wikivir-000578.s002449|wikivir-000578.s002450|wikivir-000578.s002451|wikivir-000578.s002452|wikivir-000578.s002453|wikivir-000578.s002454|wikivir-000578.s002455|wikivir-000578.s002456|wikivir-000578.s002457|wikivir-000578.s002458|wikivir-000578.s002459|wikivir-000578.s002460|wikivir-000578.s002461|wikivir-000578.s002462|wikivir-000578.s002463	17	300	300	158	dobro zapazil in hudoben usmev mu je legel na tanke ustneSicer je navadno maj tisti mesecko moškim najlaglje rogovi zrasejoje Simon Kozina modroval sam s sebojali vsako pravilo ima svojo izjemoSkoraj bi kaj stavilda so bili danes na potu med Polhovim gradcem in Vrhniko ustvarjeni prav izdatni rogovi	wikivir.xml	578	Kralj Matjaž	Miroslav Malovrh	20	zgodovinske povesti			1904.0				0.0	top
wikivir-000579::window::113	window	wikivir-000579	0	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	V žep je segel po listnicooslinil prst in položil bankovec na mizoV krčmi se je pilo največ potov na njegov računNaravno je torejda je njegov glas veljal v treh farah in še daljeIme Mlinarjevega Štefa	wikivir.xml	579	Idila	Anton Koder		kmecke povesti							window	wikivir-000579	wikivir-000579.s001177|wikivir-000579.s001178|wikivir-000579.s001179|wikivir-000579.s001180|wikivir-000579.s001181|wikivir-000579.s001182|wikivir-000579.s001183|wikivir-000579.s001184|wikivir-000579.s001185|wikivir-000579.s001186|wikivir-000579.s001187|wikivir-000579.s001188|wikivir-000579.s001189|wikivir-000579.s001190|wikivir-000579.s001191|wikivir-000579.s001192|wikivir-000579.s001193|wikivir-000579.s001194|wikivir-000579.s001195|wikivir-000579.s001196	25	300	300	141	V žep je segel po listnicooslinil prst in položil bankovec na mizoV krčmi se je pilo največ potov na njegov računNaravno je torejda je njegov glas veljal v treh farah in še daljeIme Mlinarjevega Štefana se je spoštovalo okrog in okrogKaj pa MarjeticaTudi ona se je veselila letos plesa pod lipo in si	wikivir.xml	579	Idila	Anton Koder		kmecke povesti							0.0	top
wikivir-000580::window::89	window	wikivir-000580	0	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	mu pové nekaj besedí Alešu nerazumljivihPoveljnik odloží popisane poleoberne se na pol proti durimkjer je stal Alešter pokima z glavo nazočimakot bi ju hotel pohvalitida sta tako dobro izveršila svoj 	wikivir.xml	580	Žalost in veselje	Josip Podmilšak		povesti							window	wikivir-000580	wikivir-000580.s000598|wikivir-000580.s000599|wikivir-000580.s000600|wikivir-000580.s000601|wikivir-000580.s000602|wikivir-000580.s000603|wikivir-000580.s000604|wikivir-000580.s000605|wikivir-000580.s000606|wikivir-000580.s000607|wikivir-000580.s000608|wikivir-000580.s000609|wikivir-000580.s000610|wikivir-000580.s000611|wikivir-000580.s000612|wikivir-000580.s000613|wikivir-000580.s000614|wikivir-000580.s000615|wikivir-000580.s000616|wikivir-000580.s000617	22	300	300	151	mu pové nekaj besedí Alešu nerazumljivihPoveljnik odloží popisane poleoberne se na pol proti durimkjer je stal Alešter pokima z glavo nazočimakot bi ju hotel pohvalitida sta tako dobro izveršila svoj poselAleša je oblival sicer merzel potali sklenil je prikrivati kolikor je mogoče svojo bojaznostPov	wikivir.xml	580	Žalost in veselje	Josip Podmilšak		povesti							0.0	top
wikivir-000553::window::92	window	wikivir-000553	0	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	ni kar nič odganjalampak še bolj negovalker je dobro služila njegovi škodoželjnosti in maščevalnostiIn morda je bil sam zlobecki mu je šepetal na uhoUbij gaUbij KlemenaRad je poslušal te zdivjane glas	wikivir.xml	553	Vaški pohajač	Fran Jaklič		kmecke povesti							window	wikivir-000553	wikivir-000553.s001157|wikivir-000553.s001158|wikivir-000553.s001159|wikivir-000553.s001160|wikivir-000553.s001161|wikivir-000553.s001162|wikivir-000553.s001163|wikivir-000553.s001164|wikivir-000553.s001165|wikivir-000553.s001166|wikivir-000553.s001167|wikivir-000553.s001168|wikivir-000553.s001169|wikivir-000553.s001170|wikivir-000553.s001171|wikivir-000553.s001172|wikivir-000553.s001173|wikivir-000553.s001174|wikivir-000553.s001175|wikivir-000553.s001176	33	300	300	144	ni kar nič odganjalampak še bolj negovalker je dobro služila njegovi škodoželjnosti in maščevalnostiIn morda je bil sam zlobecki mu je šepetal na uhoUbij gaUbij KlemenaRad je poslušal te zdivjane glasoveker so stregli njegovi strastiRoke so se mu pestile in obšlo ga je veselje pobijanjaStreti vse ti	wikivir.xml	553	Vaški pohajač	Fran Jaklič		kmecke povesti							0.0	random
wikivir-019142::window::57	window	wikivir-019142	0	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	Jaz ga nečem videtiLjudmilaKaj pravišSaj stoji pred tebojEmaKdoLjudmilaTvoj možKaže na PodgorskegaEmaTaTega gospoda nijsem nikdar videlaLjudmilaTo nij resEmaJaz ga ne poznamLjudmilaOn torej nij tvoj m	wikivir.xml	19142	Telegram	Gustav Pfleger Moravský	19.0	dramska besedila			1870.0				window	wikivir-019142	wikivir-019142.s001663|wikivir-019142.s001664|wikivir-019142.s001665|wikivir-019142.s001666|wikivir-019142.s001667|wikivir-019142.s001668|wikivir-019142.s001669|wikivir-019142.s001670|wikivir-019142.s001671|wikivir-019142.s001672|wikivir-019142.s001673|wikivir-019142.s001674|wikivir-019142.s001675|wikivir-019142.s001676|wikivir-019142.s001677|wikivir-019142.s001678|wikivir-019142.s001679|wikivir-019142.s001680|wikivir-019142.s001681|wikivir-019142.s001682	75	300	300	157	Jaz ga nečem videtiLjudmilaKaj pravišSaj stoji pred tebojEmaKdoLjudmilaTvoj možKaže na PodgorskegaEmaTaTega gospoda nijsem nikdar videlaLjudmilaTo nij resEmaJaz ga ne poznamLjudmilaOn torej nij tvoj možEmaNikakorMoj mož ZakričiTu prihajaLjudmila zakričiAhENAINTRIDESETI PRIZORPrejšnjiHribarHribar vst	wikivir.xml	19142	Telegram	Gustav Pfleger Moravský	19	dramska besedila			1870.0				0.0	random
wikivir-015914::window::8	window	wikivir-015914	0	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	mogoče ne zadoščalakvia r bi rad i imeli veli ki teden 6 v Bovcuker se zbere toliko vern ikov i n bi K ri tusovo trpljen je tako bolj predomišljevali i n k srcu vzel iče b bi l sveti trn v farn i cerk	wikivir.xml	15914	Tiho življenje	Joža Lovrenčič	20.0	proza							window	wikivir-015914	wikivir-015914.s000038|wikivir-015914.s000039|wikivir-015914.s000040|wikivir-015914.s000041|wikivir-015914.s000042|wikivir-015914.s000043|wikivir-015914.s000044|wikivir-015914.s000045|wikivir-015914.s000046|wikivir-015914.s000047	10	300	300	147	mogoče ne zadoščalakvia r bi rad i imeli veli ki teden 6 v Bovcuker se zbere toliko vern ikov i n bi K ri tusovo trpljen je tako bolj predomišljevali i n k srcu vzel iče b bi l sveti trn v farn i cerk viGospod Fronc je prelomil pečat i n bral ob pod rufoi kovem govor jenju dekanovo latinsko pismoRok	wikivir.xml	15914	Tiho življenje	Joža Lovrenčič	20	proza							0.0	random
wikivir-017508::window::275	window	wikivir-017508	0	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	res polastila tako velika jezica na samega sebeda ni mogel več prestajati v kolibiciZdirjal je na trato in je tekal sem in tjada bi si pohladil jezicoNopa se mu ni posrečiloVedno bolj je vrela jezica 	wikivir.xml	17508	Romanje naše Jelice	Josip Vandot	20.0	proza			1925.0				window	wikivir-017508	wikivir-017508.s004125|wikivir-017508.s004126|wikivir-017508.s004127|wikivir-017508.s004128|wikivir-017508.s004129|wikivir-017508.s004130|wikivir-017508.s004131|wikivir-017508.s004132|wikivir-017508.s004133|wikivir-017508.s004134|wikivir-017508.s004135|wikivir-017508.s004136|wikivir-017508.s004137|wikivir-017508.s004138|wikivir-017508.s004139|wikivir-017508.s004140|wikivir-017508.s004141|wikivir-017508.s004142|wikivir-017508.s004143|wikivir-017508.s004144	29	300	300	131	res polastila tako velika jezica na samega sebeda ni mogel več prestajati v kolibiciZdirjal je na trato in je tekal sem in tjada bi si pohladil jezicoNopa se mu ni posrečiloVedno bolj je vrela jezica v njegovem srcupesti so se mu krčile same od sebe in zobje so se mu stiskali vedno huje drug ob drug	wikivir.xml	17508	Romanje naše Jelice	Josip Vandot	20	proza			1925.0				0.0	random
wikivir-016878::window::1887	window	wikivir-016878	0	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	je govoril Strnad navideznopopolnoma hladnokrvnoampak ritmojster je vendar čutil v teh besedah svojo obsodboDaneki Kortejo je prišel včeraj k Huaresuravno ko smo sedeli pri večerjije dejal poročnik ne	wikivir.xml	16878	Beračeve skrivnosti, 1. del	Karl May	20.0	romani			1901.0				window	wikivir-016878	wikivir-016878.s032585|wikivir-016878.s032586|wikivir-016878.s032587|wikivir-016878.s032588|wikivir-016878.s032589|wikivir-016878.s032590|wikivir-016878.s032591|wikivir-016878.s032592|wikivir-016878.s032593|wikivir-016878.s032594|wikivir-016878.s032595|wikivir-016878.s032596|wikivir-016878.s032597|wikivir-016878.s032598|wikivir-016878.s032599|wikivir-016878.s032600|wikivir-016878.s032601|wikivir-016878.s032602|wikivir-016878.s032603|wikivir-016878.s032604	24	300	300	145	je govoril Strnad navideznopopolnoma hladnokrvnoampak ritmojster je vendar čutil v teh besedah svojo obsodboDaneki Kortejo je prišel včeraj k Huaresuravno ko smo sedeli pri večerjije dejal poročnik nedolžno in brez zadregeVerdoja ga je strogo pogledala poročnik ni zapazil ritmojstrovega pogledaAli j	wikivir.xml	16878	Beračeve skrivnosti, 1. del	Karl May	20	romani			1901.0				0.0	random
wikivir-013597::window::536	window	wikivir-013597	0	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	in še pristavilda se mu čudno zdiko je že vendar dvakrat prej stikal tam naokrogpa ni ničesar opazilČlovek ne vidi vsak dan enako dobroMartinč se je le s težavo resno držalBoš ti meni pelStražmojster 	wikivir.xml	13597	Trop brez zvoncev	Janez Jalen	20.0	povesti							window	wikivir-013597	wikivir-013597.s007717|wikivir-013597.s007718|wikivir-013597.s007719|wikivir-013597.s007720|wikivir-013597.s007721|wikivir-013597.s007722|wikivir-013597.s007723|wikivir-013597.s007724|wikivir-013597.s007725|wikivir-013597.s007726|wikivir-013597.s007727|wikivir-013597.s007728|wikivir-013597.s007729|wikivir-013597.s007730|wikivir-013597.s007731|wikivir-013597.s007732|wikivir-013597.s007733|wikivir-013597.s007734|wikivir-013597.s007735|wikivir-013597.s007736	37	300	300	145	in še pristavilda se mu čudno zdiko je že vendar dvakrat prej stikal tam naokrogpa ni ničesar opazilČlovek ne vidi vsak dan enako dobroMartinč se je le s težavo resno držalBoš ti meni pelStražmojster je požugal Znojevemu s prstomPa ne zaresZadovoljno se je smejalNe puški in ne klobuku se ne pozna vr	wikivir.xml	13597	Trop brez zvoncev	Janez Jalen	20	povesti							0.0	random
wikivir-013126::window::4	window	wikivir-013126	0	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	njegova postava je tako šibkaKmetje kričijo in razgrajajo krog njegaMihec je pijanNozakukurikaj še enkratMihec se vzdigneodpre usteves se treseNi glasu iz grlaPrejšnji delavec ga vzdigne izza mize in 	wikivir.xml	13126	Bebec		20.0	kratka proza							window	wikivir-013126	wikivir-013126.s000088|wikivir-013126.s000089|wikivir-013126.s000090|wikivir-013126.s000091|wikivir-013126.s000092|wikivir-013126.s000093|wikivir-013126.s000094|wikivir-013126.s000095|wikivir-013126.s000096|wikivir-013126.s000097|wikivir-013126.s000098|wikivir-013126.s000099|wikivir-013126.s000100|wikivir-013126.s000101|wikivir-013126.s000102|wikivir-013126.s000103|wikivir-013126.s000104|wikivir-013126.s000105|wikivir-013126.s000106|wikivir-013126.s000107	65	300	300	161	njegova postava je tako šibkaKmetje kričijo in razgrajajo krog njegaMihec je pijanNozakukurikaj še enkratMihec se vzdigneodpre usteves se treseNi glasu iz grlaPrejšnji delavec ga vzdigne izza mize in postavi na sredo sobeHatataTi žaba pijanaA že je drugi pri njemga posadi na stolicostopi na klop in 	wikivir.xml	13126	Bebec		20	kratka proza							0.0	random
wikivir-004186::window::270	window	wikivir-004186	0	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	so reklida z Martinom ne govorijonaj pa mene vprašajoZakaj ste tuVi in Vaši tovarišiZatoker imamo obračun z davkarjiTakoAli je Tonin bil davkarLapajne se je zmedelJasno je bilo čuti Goljev glasZdaj go	wikivir.xml	4186	Tlačani	Ivan Pregelj	20.0	romani							window	wikivir-004186	wikivir-004186.s007023|wikivir-004186.s007024|wikivir-004186.s007025|wikivir-004186.s007026|wikivir-004186.s007027|wikivir-004186.s007028|wikivir-004186.s007029|wikivir-004186.s007030|wikivir-004186.s007031|wikivir-004186.s007032|wikivir-004186.s007033|wikivir-004186.s007034|wikivir-004186.s007035|wikivir-004186.s007036|wikivir-004186.s007037|wikivir-004186.s007038|wikivir-004186.s007039|wikivir-004186.s007040|wikivir-004186.s007041|wikivir-004186.s007042	33	300	300	156	so reklida z Martinom ne govorijonaj pa mene vprašajoZakaj ste tuVi in Vaši tovarišiZatoker imamo obračun z davkarjiTakoAli je Tonin bil davkarLapajne se je zmedelJasno je bilo čuti Goljev glasZdaj govôriValentingovôriKri je šinila Nadlogi v suho licepoln strahu je strmel v grofaki je namenoma zasuk	wikivir.xml	4186	Tlačani	Ivan Pregelj	20	romani							0.0	random
wikivir-003463::window::184	window	wikivir-003463	0	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	mu jeda vas je vrgel Gašper na gnojDaprav dobroodgovori oni radovednoStrah vas nikolikor vas poznamStarega vojaka pa strahDrevi pojdete z menojpa brez obotavljanjane boste se kesaliSklenjena je bila n	wikivir.xml	3463	Temni oblaki	Ivo Trošt	19.0	povesti							window	wikivir-003463	wikivir-003463.s001965|wikivir-003463.s001966|wikivir-003463.s001968|wikivir-003463.s001969|wikivir-003463.s001971|wikivir-003463.s001972|wikivir-003463.s001973|wikivir-003463.s001974|wikivir-003463.s001975|wikivir-003463.s001976|wikivir-003463.s001977|wikivir-003463.s001978|wikivir-003463.s001979|wikivir-003463.s001980|wikivir-003463.s001981|wikivir-003463.s001982|wikivir-003463.s001983|wikivir-003463.s001984	18	300	300	162	mu jeda vas je vrgel Gašper na gnojDaprav dobroodgovori oni radovednoStrah vas nikolikor vas poznamStarega vojaka pa strahDrevi pojdete z menojpa brez obotavljanjane boste se kesaliSklenjena je bila nova zarotaGašper se je zvijal in jadikovalrazmetal od sebe pokrivalopalicorazne liste in pismaslednj	wikivir.xml	3463	Temni oblaki	Ivo Trošt	19	povesti							0.0	random
wikivir-003858::window::195	window	wikivir-003858	0	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	Andrej napredoval v temoTakoj je z glavo udaril v stropNe bodi tako skromenje rekla Zarjavečji sikot mislišRaje se malo skloniAndrej je molčalS stegnjeno nogo je previdno udarjal po tleh in napredoval	wikivir.xml	3858	Srebro iz modre špilje	Slavko Pregl	21.0	romani			2003.0				window	wikivir-003858	wikivir-003858.s003274|wikivir-003858.s003275|wikivir-003858.s003276|wikivir-003858.s003277|wikivir-003858.s003278|wikivir-003858.s003279|wikivir-003858.s003280|wikivir-003858.s003281|wikivir-003858.s003282|wikivir-003858.s003283|wikivir-003858.s003284|wikivir-003858.s003285|wikivir-003858.s003286|wikivir-003858.s003287|wikivir-003858.s003288|wikivir-003858.s003289|wikivir-003858.s003290|wikivir-003858.s003291|wikivir-003858.s003292|wikivir-003858.s003293	46	300	300	158	Andrej napredoval v temoTakoj je z glavo udaril v stropNe bodi tako skromenje rekla Zarjavečji sikot mislišRaje se malo skloniAndrej je molčalS stegnjeno nogo je previdno udarjal po tleh in napredoval po hodnikuVmes je tipal tudi po obeh stranehZdajci je nekje iz globin teme prišel globok vzdihVeter	wikivir.xml	3858	Srebro iz modre špilje	Slavko Pregl	21	romani			2003.0				0.0	random
wikivir-000004::window::2	window	wikivir-000004	1	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	Jih dókaj jo prosial vsakmu odrečeprešerna se brani in ples odlašujesi vedno izgovore nove zmišljuježe sonce zahajase mrak približuježe sedem odbila je ura in čezko jela ravnat se je Urška na plesAlke	wikivir.xml	4	Poezije	France Prešeren		pesmi							window	wikivir-000004	wikivir-000004.s000026|wikivir-000004.s000027|wikivir-000004.s000028|wikivir-000004.s000029|wikivir-000004.s000030|wikivir-000004.s000031|wikivir-000004.s000032|wikivir-000004.s000033|wikivir-000004.s000034|wikivir-000004.s000035|wikivir-000004.s000036|wikivir-000004.s000037|wikivir-000004.s000038|wikivir-000004.s000039|wikivir-000004.s000040|wikivir-000004.s000041|wikivir-000004.s000042|wikivir-000004.s000043|wikivir-000004.s000044|wikivir-000004.s000045	48	300	300	170	Jih dókaj jo prosial vsakmu odrečeprešerna se brani in ples odlašujesi vedno izgovore nove zmišljuježe sonce zahajase mrak približuježe sedem odbila je ura in čezko jela ravnat se je Urška na plesAlker se oziraplesavca si zbirazagleda pri mizi rumeni junakaenacga pod soncam mu ni korenjakaželi si pl	wikivir.xml	4	Poezije	France Prešeren		pesmi							0.0	top
